timestamp,temperature[degC],humidity[%],co2[ppm],pm1.0[ug/m^3],pm2.5[ug/m^3],pm10.0[ug/m^3],pressure[Pa],latitude[deg],longitude[deg],altitude[m]
01/03/2018 18:49:23,24.41,8.06,548,1,1,1,97821.6,---,---,295.9
01/03/2018 18:50:22,24.53,8.04,526.5,0.8,1.2,1.3,97823,---,---,295.4
01/03/2018 18:51:22,24.76,7.99,509.3,1.1,1.6,1.7,97828.2,---,---,295.4
01/03/2018 18:53:23,25.04,7.98,524.1,1.2,1.8,1.9,97830.2,---,---,295.1
01/03/2018 18:54:24,25.15,7.51,502.1,1.2,1.6,1.7,97828.5,---,---,295.1
01/03/2018 18:55:25,25.23,7.24,481.3,1,1.7,1.9,97827.5,---,---,295.2
01/03/2018 18:56:25,25.29,7.27,475.2,0.6,1.1,1.3,97829.5,---,---,294.9
01/03/2018 18:57:26,25.37,7.22,482.3,0.7,1.1,1.4,97830.6,---,---,294.9
01/03/2018 19:00:27,25.48,7.33,486.3,0.8,1.3,1.4,97835.9,---,---,294.8
01/03/2018 19:02:27,25.59,7.34,491.3,0.8,1.3,1.3,97834.7,---,---,294.9
01/03/2018 19:03:26,25.65,7.5,488.8,0.7,1.1,1.2,97830.2,---,---,295.2
01/03/2018 19:04:28,25.68,7.3,492.6,0.8,1.1,1.3,97825.6,---,---,295.7
01/03/2018 19:05:27,25.73,7.19,490.2,0.8,1,1,97824.9,---,---,295.8
01/03/2018 19:06:29,25.74,7.2,490.3,0.8,1,1.1,97824.9,---,---,295.7
01/03/2018 19:07:28,25.79,7.32,494.5,0.7,1,1.4,97823.2,---,---,295.8
01/03/2018 19:08:30,25.82,7.38,498.8,0.8,1.1,1.2,97822.5,---,---,295.5
01/03/2018 19:09:29,25.84,7.24,497.8,0.7,1.1,1.2,97822.6,---,---,295.9
01/03/2018 19:10:29,25.88,7.42,498.4,0.8,1.1,1.1,97822,---,---,296
01/03/2018 19:11:29,25.91,7.22,499.5,0.7,1,1,97822.1,---,---,295.8
01/03/2018 19:12:30,25.95,7.06,498.3,0.7,1.1,1.1,97825.3,---,---,295.1
01/03/2018 19:13:30,25.98,7.05,496.6,0.8,1.2,1.3,97828.8,---,---,295
01/03/2018 19:14:30,25.99,7.13,494.6,0.9,1.2,1.3,97831.8,---,---,294.9
01/03/2018 19:15:30,26.02,6.97,492.3,0.7,1,1.2,97831.7,---,---,294.8
01/03/2018 19:16:30,26.05,7.19,490.1,0.4,0.7,0.8,97836.3,---,---,294.2
01/03/2018 19:17:30,26.07,7.07,492.8,0.7,1,1,97840.4,---,---,294.1
01/03/2018 19:18:30,26.08,7.11,494.1,0.8,1,1,97843.2,---,---,293.9
01/03/2018 19:19:30,26.11,7.04,493.8,0.6,1,1.4,97846.2,---,---,293.6
01/03/2018 19:20:31,26.13,7.09,494.1,0.6,0.7,0.7,97846.4,---,---,293.5
01/03/2018 19:21:31,26.15,7.08,495.7,0.9,1.1,1.6,97850.4,---,---,293.1
01/03/2018 19:22:31,26.19,7.03,495.5,0.7,0.8,1,97853,---,---,293.2
01/03/2018 19:23:32,26.2,6.96,493.4,0.8,0.8,1.1,97854.6,---,---,293.1
01/03/2018 19:24:32,26.2,6.87,489.3,0.7,1,1,97856.4,---,---,292.9
01/03/2018 19:25:40,26.2,6.83,487.6,0.7,1,1,97856.9,---,---,292.6
01/03/2018 19:26:39,26.2,6.95,481.3,0.5,0.8,1.1,97855.3,---,---,293
01/03/2018 19:27:39,26.2,6.86,483.4,0.8,1,1,97852.4,---,---,293.7
01/03/2018 19:28:40,26.2,6.95,482.5,0.8,1,1.2,97849.8,---,---,292.9
01/03/2018 19:29:41,26.2,6.92,484.4,0.6,0.8,0.8,97849.5,---,---,293.4
01/03/2018 19:30:43,26.2,6.9,484.4,0.7,0.8,0.9,97848.9,---,---,293.8
01/03/2018 19:31:43,26.2,6.85,482.3,1,1.3,1.6,97849.4,---,---,293.2
01/03/2018 19:32:43,26.2,6.97,483,0.8,1.2,1.3,97849.6,---,---,293.1
01/03/2018 19:33:43,26.2,7.07,487.7,0.5,0.8,0.9,97849.9,---,---,293.8
01/03/2018 19:34:43,26.2,6.93,487.3,0.5,1,1,97850.3,---,---,293.1
01/03/2018 19:35:43,26.2,6.84,487.4,0.5,0.7,0.8,97853.9,---,---,292.6
01/03/2018 19:36:43,26.2,6.79,483.6,0.8,1.1,1.1,97858.9,---,---,292.9
01/03/2018 19:37:43,26.2,6.77,478.1,0.8,1.3,1.4,97858.5,---,---,292.9
01/03/2018 19:38:43,26.2,6.85,480.3,0.6,1.1,1.3,97857.9,---,---,292.8
01/03/2018 19:39:47,26.2,6.83,480,0.6,1.1,1.3,97858.1,---,---,292.7
01/03/2018 19:40:48,26.2,6.81,475.3,0.7,1.3,1.4,97853.9,---,---,293.4
01/03/2018 19:41:47,26.21,6.66,475.1,0.6,0.8,0.9,97854.1,---,---,293
01/03/2018 19:42:47,26.2,6.56,467.4,0.5,0.5,0.8,97855.6,---,---,293.1
01/03/2018 19:43:49,26.2,6.59,468.3,0.5,0.6,0.9,97855.2,---,---,293
01/03/2018 19:44:49,26.2,6.89,482.4,0.5,1,1.1,97856,---,---,291.9
01/03/2018 19:45:49,26.2,6.87,481.3,0.6,0.9,1,97857.9,---,---,292.8
01/03/2018 19:46:49,26.2,6.79,477.5,0.3,0.5,0.7,97855.8,---,---,293.2
01/03/2018 19:47:50,26.21,6.86,472.3,0.5,0.9,1,97853.3,---,---,293.2
01/03/2018 19:48:51,26.21,6.7,466.5,0.5,0.7,0.8,97852.6,---,---,293.3
01/03/2018 19:49:51,26.21,6.7,462.6,0.8,1,1.1,97849.8,---,---,293.9
01/03/2018 19:50:52,26.21,6.62,457.7,0.4,1,1.3,97848.8,---,---,292.9
01/03/2018 19:51:52,26.22,6.67,457.1,0.5,0.8,0.8,97852,---,---,293.1
01/03/2018 19:52:53,26.27,6.53,455.5,0.5,0.8,1,97854.4,---,---,292.9
01/03/2018 19:53:53,26.27,6.45,453.4,1.1,1.8,1.8,97858,---,---,292.5
01/03/2018 19:54:54,26.28,6.42,445.7,1,1.3,1.5,97859.7,---,---,292.5
01/03/2018 19:55:55,26.31,6.38,439.5,0.9,1.4,1.9,97857.8,---,---,293
01/03/2018 19:56:57,26.31,6.38,439,1,1.5,2,97857.9,---,---,293
01/03/2018 19:57:56,26.34,6.42,436.3,1,1.4,1.4,97852.7,---,---,293.6
01/03/2018 19:58:57,26.35,6.35,435.4,1.1,1.5,1.6,97848.7,---,---,293.4
01/03/2018 19:59:59,26.34,6.35,435.1,1.1,1.5,1.6,97849.2,---,---,293.3
01/03/2018 20:00:59,26.35,6.36,433,1,1.3,1.3,97852.6,---,---,292.9
01/03/2018 20:01:58,26.35,6.33,432.1,0.9,1.3,1.3,97854,---,---,293.2
01/03/2018 20:02:58,26.34,6.4,429.8,0.9,1.1,1.1,97852.3,---,---,293.7
01/03/2018 20:03:59,26.34,6.37,430,0.7,1.3,1.3,97848.9,---,---,293.3
01/03/2018 20:04:59,26.36,6.3,430.3,0.8,1.3,1.4,97845.5,---,---,293.5
01/03/2018 20:05:59,26.36,6.27,428.3,0.6,1,1.4,97848.9,---,---,293.6
01/03/2018 20:07:04,26.36,6.28,427.8,0.7,1,1.3,97849,---,---,293.7
01/03/2018 20:08:03,26.34,6.33,424.6,1,1.5,1.8,97851.1,---,---,293.3
01/03/2018 20:09:03,26.33,6.3,425,1,1.5,1.8,97852.9,---,---,293.1
01/03/2018 20:10:03,26.35,6.28,424.1,1.1,1.5,1.5,97852.5,---,---,293.4
01/03/2018 20:11:04,26.36,6.25,423.3,1,1.5,1.7,97848.8,---,---,293.7
01/03/2018 20:12:04,26.36,6.26,422.8,1.1,1.4,1.7,97845,---,---,294.2
01/03/2018 20:13:09,26.35,6.24,422.8,1.1,1.4,1.8,97843.4,---,---,294.7
01/03/2018 20:14:07,26.34,6.17,421.3,1.2,1.7,2.2,97835.1,---,---,295.2
01/03/2018 20:15:08,26.34,6.21,420.4,1.2,1.6,1.7,97831.8,---,---,294.7
01/03/2018 20:16:08,26.33,6.18,419.6,1.1,1.6,1.7,97833.2,---,---,294.7
01/03/2018 20:17:08,26.31,6.21,420.3,0.8,1,1.2,97837.5,---,---,294.4
01/03/2018 20:18:08,26.31,6.26,420.1,1,1.7,1.8,97836.4,---,---,294.6
01/03/2018 20:19:13,26.31,6.27,420.4,1,1.9,2,97836.1,---,---,294.6
01/03/2018 20:20:13,26.29,6.24,421.2,1,1.8,2,97829.5,---,---,295.6
01/03/2018 20:21:13,26.28,6.25,419.8,1.3,1.7,1.8,97822.1,---,---,295.7
01/03/2018 20:22:13,26.27,6.31,418.9,1.2,1.7,1.9,97820.6,---,---,295.7
01/03/2018 20:23:13,26.23,6.33,419.1,0.8,1.3,1.3,97825.7,---,---,295.4
01/03/2018 20:24:13,26.22,6.29,418.8,0.8,1.1,1.1,97827.5,---,---,295.7
01/03/2018 20:25:17,26.21,6.27,418.7,0.8,1.1,1.2,97827.1,---,---,295.8
01/03/2018 20:26:16,26.23,6.16,417.5,0.7,0.9,1.2,97823.9,---,---,295.5
01/03/2018 20:27:17,26.27,6.13,415.9,0.8,1.4,1.4,97821.1,---,---,295.8
01/03/2018 20:28:19,26.28,6.13,415.8,0.8,1.5,1.6,97820,---,---,296.6
01/03/2018 20:29:18,26.3,6.17,414.4,1.1,1.5,1.8,97812.5,---,---,296.6
01/03/2018 20:30:18,26.3,6.13,414,1.2,1.6,1.7,97810.4,---,---,296.9
01/03/2018 20:31:18,26.31,6.09,413.9,1.1,1.7,2.1,97808.7,---,---,297
01/03/2018 20:32:22,26.31,6.1,413.9,1.1,1.5,1.9,97808.4,---,---,296.7
01/03/2018 20:33:22,26.29,6.09,413.6,1.1,2,2.1,97809.2,---,---,296.6
01/03/2018 20:34:22,26.28,6.14,415.1,1.5,2,2.3,97809.6,---,---,296.8
01/03/2018 20:35:22,26.28,6.14,415.3,1.8,2.2,2.4,97811.7,---,---,296.2
01/03/2018 20:36:22,26.29,6.14,414.3,1,1.5,1.6,97810.6,---,---,297.1
01/03/2018 20:37:22,26.27,6.22,413,1.1,1.6,1.7,97805.4,---,---,297.5
01/03/2018 20:38:23,26.27,6.12,412.4,0.9,1.3,1.5,97803.3,---,---,297.6
01/03/2018 20:39:23,26.27,6.11,411.3,1,1.3,1.4,97803.1,---,---,297.6
01/03/2018 20:40:24,26.28,6.11,412.8,1.7,2.3,2.6,97802.7,---,---,297.3
01/03/2018 20:41:28,26.28,6.1,412.8,1.6,2.1,2.5,97803.1,---,---,297
01/03/2018 20:42:27,26.28,6.09,412.3,1.3,1.7,1.8,97805.4,---,---,297.3
01/03/2018 20:43:27,26.27,6.1,410.7,1.8,2.4,2.8,97805.4,---,---,297.4
01/03/2018 20:44:28,26.26,6.1,410.8,1.7,2.8,2.9,97802.2,---,---,297.9
01/03/2018 20:45:30,26.26,6.11,410.8,1.7,2.8,2.8,97801.7,---,---,297.9
01/03/2018 20:46:30,26.31,6.13,410,1.4,2.1,2.3,97796.4,---,---,297.9
01/03/2018 20:47:30,26.33,6.1,409.6,1.5,2.2,2.4,97794.6,---,---,298.3
01/03/2018 20:48:30,26.32,6.14,409,1.6,2.2,2.5,97789.5,---,---,298.8
01/03/2018 20:49:30,26.31,6.14,409.9,1.8,2.9,3.3,97788.5,---,---,298.7
01/03/2018 20:50:34,26.31,6.15,410.4,1.9,3,3.3,97788.1,---,---,299.1
01/03/2018 20:51:33,26.28,6.18,411.6,2,2.8,3,97786.6,---,---,299
01/03/2018 20:52:33,26.29,6.1,410.8,1.8,2.3,2.6,97786.9,---,---,299.2
01/03/2018 20:53:38,26.29,6.1,410.8,1.8,2.3,2.5,97786.3,---,---,299.4
01/03/2018 20:54:36,26.33,6.15,410.3,1.7,2.4,2.5,97783.3,---,---,299.1
01/03/2018 20:55:36,26.34,6.12,409.9,1.1,2,2.4,97785.8,---,---,299.2
01/03/2018 20:56:36,26.33,6.16,408.3,1.2,1.7,1.8,97784.1,---,---,299.2
01/03/2018 20:57:42,26.32,6.16,408.1,1.3,1.8,1.9,97783.3,---,---,299.6
01/03/2018 20:58:41,26.27,6.18,408.3,1.6,2.1,2.5,97776.6,---,---,299.9
01/03/2018 20:59:43,26.27,6.17,408.2,1.6,2.2,2.5,97775.9,---,---,300.3
01/03/2018 21:00:42,26.29,6.16,407.2,1.7,2.3,2.5,97766.8,---,---,301
01/03/2018 21:01:43,26.31,6.12,408.3,1.5,2,2.1,97764.4,---,---,300.7
01/03/2018 21:02:45,26.31,6.12,408.3,1.5,2,2.1,97764.6,---,---,300.9
01/03/2018 21:03:44,26.34,6.08,408,2,2.7,3,97763,---,---,300.9
01/03/2018 21:04:44,26.34,6.09,407.8,1.8,2.6,2.6,97762.4,---,---,300.9
01/03/2018 21:05:46,26.34,6.1,407,1.8,2.6,2.7,97759.8,---,---,301.2
01/03/2018 21:06:49,26.34,6.1,407,2,2.7,2.8,97759.6,---,---,301.2
01/03/2018 21:07:48,26.36,6.12,407.8,1.9,2.6,2.8,97759.4,---,---,300.9
01/03/2018 21:08:50,26.36,6.12,407.8,1.7,2.5,2.7,97759.8,---,---,300.8
01/03/2018 21:09:50,26.37,6.07,406.3,1.4,1.9,2,97762.8,---,---,300.8
01/03/2018 21:10:50,26.37,6.09,---,---,---,---,---,---,---,---
01/03/2018 21:11:52,26.36,6.13,406.8,2,2.6,2.6,97762.4,---,---,301
01/03/2018 21:12:51,26.34,6.21,407.6,2.3,2.9,3,97767.3,---,---,300.6
01/03/2018 21:13:52,26.35,6.12,408.3,2.1,3,3.4,97765.7,---,---,300.7
01/03/2018 21:15:52,26.36,6.13,406.4,1.7,2.4,2.5,97770.9,---,---,300.3
01/03/2018 21:16:54,26.37,6.11,406,1.6,2.4,3,97773,---,---,300.3
01/03/2018 21:20:14,26.35,6.1,404,2,2,2.5,97774.2,---,---,299.9
01/03/2018 21:22:12,26.35,6.05,405.3,2.3,2.8,3,97774.8,---,---,299.5
01/03/2018 21:23:12,26.38,6.09,406.8,2.3,3.1,3.2,97776.4,---,---,299.7
01/03/2018 21:24:12,26.38,6.06,406,2,2.9,3.5,97776.9,---,---,299.6
01/03/2018 21:25:12,26.38,6.03,404.3,2.1,2.7,3,97775.8,---,---,300
01/03/2018 21:26:14,26.38,6.03,404.4,2.1,2.7,3,97775.6,---,---,300.1
01/03/2018 21:27:13,26.39,6.07,407,2.2,2.8,3,97771.7,---,---,300.3
01/03/2018 21:28:13,26.39,6.07,406.3,2.2,2.5,2.8,97770.6,---,---,299.8
01/03/2018 21:29:14,26.38,6.05,406,2.2,2.8,3,97773.6,---,---,300.1
01/03/2018 21:30:17,26.38,6.06,405.9,2,2.8,3,97773.9,---,---,299.6
01/03/2018 21:31:17,26.37,6.02,404.5,1.8,2.5,2.6,97778.4,---,---,299.8
01/03/2018 21:32:17,26.37,6.02,403.9,1.9,2.5,2.6,97778.5,---,---,299.4
01/03/2018 21:33:17,26.37,6.02,402.8,1.8,2.5,2.7,97782.5,---,---,299
01/03/2018 21:34:17,26.35,6,403,2.2,3,3.3,97784.9,---,---,298.9
01/03/2018 21:35:17,26.34,6,403.9,1.7,2.4,2.5,97789.3,---,---,298.7
01/03/2018 21:36:17,26.3,5.98,403.5,1.7,2,2.1,97794.2,---,---,297.8
01/03/2018 21:37:18,26.26,5.99,402.6,2.2,2.9,2.9,97798.3,---,---,297.8
01/03/2018 21:38:20,26.23,6,402,1.9,2.7,3,97798.2,---,---,298
01/03/2018 21:39:19,26.21,6,402.1,1.9,2.4,2.5,97801.2,---,---,297.7
01/03/2018 21:40:19,26.21,5.98,402,1.9,2.7,3.2,97799.3,---,---,297.9
01/03/2018 21:41:24,26.21,5.99,402,1.9,2.8,3.2,97799.6,---,---,297.4
01/03/2018 21:42:23,26.2,5.99,402,2,2.6,2.8,97800,---,---,297.7
01/03/2018 21:43:24,26.2,6,402.1,2,2.4,2.9,97797.3,---,---,298
01/03/2018 21:44:23,26.2,6.03,403.2,2.2,2.9,3.3,97796.4,---,---,298
01/03/2018 21:45:23,26.2,6.01,403.2,2,2.8,2.9,97796.9,---,---,298
01/03/2018 21:46:25,26.2,6.02,403.1,1.9,2.7,2.9,97797.3,---,---,297.6
01/03/2018 21:47:25,26.2,6.05,403,1.8,2.5,2.8,97802.6,---,---,297.1
01/03/2018 21:48:26,26.2,6.02,403,2,2.5,3,97804.3,---,---,297.7
01/03/2018 21:49:25,26.2,5.99,402.5,1.9,2.8,2.9,97807.3,---,---,296.9
01/03/2018 21:50:25,26.2,6.03,402.6,2,2.8,3,97812.7,---,---,296.1
01/03/2018 21:51:26,26.2,6.03,402.3,2.3,2.7,3,97815.5,---,---,296
01/03/2018 21:52:26,26.2,6.03,401.7,2.3,3,3,97819.7,---,---,295.7
01/03/2018 21:53:26,26.2,6.04,401.3,1.8,2.5,2.6,97821.7,---,---,295.7
01/03/2018 21:54:26,26.2,6.02,402.3,1.8,2.8,3,97820.9,---,---,295.7
01/03/2018 21:55:26,26.2,6.01,403,1.8,2.3,2.4,97823.6,---,---,295.4
01/03/2018 21:56:29,26.2,6.01,402.9,1.8,2.3,2.4,97824,---,---,295.4
01/03/2018 21:57:29,26.2,6.06,403.4,2,2.4,2.6,97827.3,---,---,295.5
01/03/2018 21:58:29,26.2,5.99,402.7,2,2.8,2.9,97828.5,---,---,295.4
01/03/2018 21:59:29,26.2,6,402,1.7,2.4,2.5,97827.6,---,---,295.4
01/03/2018 22:00:29,26.2,6,402,1.8,2.3,2.3,97827.6,---,---,295.1
01/03/2018 22:01:32,26.2,6.01,402,1.8,2.2,2.2,97827.1,---,---,295.5
01/03/2018 22:02:32,26.19,6.03,400.7,1.5,2,2,97824.8,---,---,295.9
01/03/2018 22:03:32,26.18,5.98,400.4,1.5,1.9,2,97823.6,---,---,295.7
01/03/2018 22:04:34,26.18,5.97,400.7,1.6,2,2.2,97824.2,---,---,295.3
01/03/2018 22:05:35,26.19,5.98,403.4,1.9,2.4,2.5,97827.6,---,---,295.2
01/03/2018 22:06:36,26.2,6.02,402.9,2.1,2.6,3.2,97826.9,---,---,295.2
01/03/2018 22:07:34,26.2,6.01,401.3,2.2,2.9,3.2,97827.9,---,---,295.2
01/03/2018 22:08:34,26.2,5.97,400.8,2.1,2.8,3.4,97826.1,---,---,295.3
01/03/2018 22:09:34,26.2,5.96,400,2,2.9,3,97828.3,---,---,295.3
01/03/2018 22:10:34,26.18,5.97,400.1,2,3,3.3,97832.4,---,---,294.5
01/03/2018 22:11:40,26.18,5.98,400.2,2,3.1,3.4,97833.5,---,---,294.4
01/03/2018 22:12:39,26.14,6,399.9,2.1,2.8,3.2,97843.8,---,---,293.9
01/03/2018 22:13:40,26.14,5.96,400,2,2.7,3.1,97846.6,---,---,293.2
01/03/2018 22:14:41,26.16,6.03,401.2,2.1,2.9,3,97852.3,---,---,293.3
01/03/2018 22:15:42,26.19,6.02,403,1.8,2.8,2.8,97852,---,---,293
01/03/2018 22:16:42,26.2,5.96,401.4,1.8,2.5,2.6,97855.8,---,---,293
01/03/2018 22:17:43,26.2,6,401,1.9,2.5,2.6,97857.9,---,---,292.6
01/03/2018 22:19:46,26.2,5.95,400.5,1.7,2.5,2.7,97857,---,---,292.9
01/03/2018 22:21:44,26.2,5.96,399.9,2,2.4,2.5,97859.1,---,---,292.4
01/03/2018 22:22:44,26.2,5.99,398.8,1.3,1.8,2.1,97860.8,---,---,292.3
01/03/2018 22:23:44,26.2,5.97,398.9,1.7,2.5,2.6,97860.9,---,---,292.5
01/03/2018 22:24:44,26.2,5.99,399,1.8,2.5,2.6,97860.4,---,---,292.6
01/03/2018 22:25:45,26.2,6.07,399,1.7,2.3,2.4,97859.7,---,---,292.5
01/03/2018 22:26:45,26.2,6.04,401.3,2.2,2.8,3.2,97860.1,---,---,292.4
01/03/2018 22:27:46,26.2,6.01,402.7,1.9,2.5,2.6,97859.9,---,---,292.8
01/03/2018 22:29:46,26.2,5.94,400.5,1.9,2.6,3,97859.1,---,---,292.4
01/03/2018 22:31:47,26.2,5.99,398.9,1.8,2.2,2.3,97858.5,---,---,292.9
01/03/2018 22:32:47,26.2,5.99,397.8,2,2.3,2.5,97859.6,---,---,292.4
01/03/2018 22:33:47,26.2,5.98,398,1.8,2.1,2.1,97855.4,---,---,293.1
01/03/2018 22:34:47,26.2,5.97,397.8,1.5,2,2,97853,---,---,293
01/03/2018 22:35:47,26.2,5.96,398,1.8,2.4,2.4,97854.7,---,---,293
01/03/2018 22:36:52,26.2,5.96,398,1.8,2.3,2.3,97854.3,---,---,293.3
01/03/2018 22:37:50,26.2,6,397,1.6,2.2,2.2,97852.9,---,---,293.3
01/03/2018 22:38:51,26.2,6.02,397,2.1,2.7,2.7,97852.9,---,---,293.4
01/03/2018 22:39:51,26.2,6,397.7,2,2.8,2.8,97855.5,---,---,292.9
01/03/2018 22:40:51,26.2,5.98,397.9,1.7,2.3,2.3,97856.8,---,---,293.1
01/03/2018 22:41:51,26.2,6,398,1.9,2.6,2.8,97856.1,---,---,293
01/03/2018 22:42:53,26.2,6.01,398,2.2,2.8,3,97854.9,---,---,293.4
01/03/2018 22:43:52,26.2,5.98,397.5,1.9,2.6,2.7,97852.8,---,---,293.3
01/03/2018 22:44:53,26.2,6.01,397.7,1.8,2.7,3,97848.3,---,---,293.9
01/03/2018 22:45:54,26.2,5.99,397.7,2.3,2.8,2.9,97845.7,---,---,294
01/03/2018 22:46:55,26.2,6,396.5,1.8,2.3,2.8,97844.6,---,---,294.2
01/03/2018 22:47:57,26.2,6,396.7,1.8,2.3,2.8,97844.6,---,---,294
01/03/2018 22:48:56,26.2,6,397.2,2,2.7,3.1,97841.7,---,---,294.3
01/03/2018 22:49:56,26.2,6,396.8,2.1,2.6,2.8,97841.5,---,---,294.2
01/03/2018 22:50:56,26.2,6.02,396,1.8,2.5,2.9,97840,---,---,294.1
01/03/2018 22:51:57,26.2,6.04,396,1.6,2.4,2.5,97838.6,---,---,294.5
01/03/2018 22:53:02,26.2,6.04,396.1,1.5,2.2,2.3,97838.2,---,---,294.6
01/03/2018 22:54:01,26.2,6.04,397,1.9,2.5,2.6,97836.7,---,---,294.7
01/03/2018 22:55:01,26.18,6.1,397,1.8,2.2,2.2,97834.6,---,---,294.5
01/03/2018 22:56:01,26.14,6.06,396.3,1.9,2.4,2.4,97833.8,---,---,294.9
01/03/2018 22:57:01,26.12,6.05,---,---,---,---,---,---,---,---
01/03/2018 22:58:02,26.11,6.04,396.2,1.7,2.3,2.8,97827.4,---,---,295.5
01/03/2018 22:59:12,26.1,6.05,396.2,1.7,2.4,2.8,97825.7,---,---,296
01/03/2018 23:00:12,26.09,6.08,396.8,2.1,2.7,2.9,97819,---,---,296
01/03/2018 23:02:13,26.09,6.03,397.3,1.9,2.4,2.5,97814.8,---,---,296.4
01/03/2018 23:03:14,26.09,6.05,398.9,1.8,2.3,2.5,97813.9,---,---,296.5
01/03/2018 23:05:14,26.07,6.07,398,1.7,2.3,2.5,97812.6,---,---,296.6
01/03/2018 23:07:15,26.05,6.06,398,2.2,3,3,97816.4,---,---,296.4
01/03/2018 23:08:16,26.05,6.04,398,2.2,2.5,2.5,97814.8,---,---,296.8
01/03/2018 23:09:16,26.04,6.06,398,2.1,2.6,2.6,97812.9,---,---,296.7
01/03/2018 23:10:18,26.03,6.09,397.7,2.2,2.9,3.1,97814.9,---,---,296.5
01/03/2018 23:11:17,26.04,6.07,398.9,1.7,2.3,2.4,97816,---,---,296.2
01/03/2018 23:12:17,26.05,6.06,398.1,2,2.8,3,97816.4,---,---,296.1
01/03/2018 23:13:18,26.05,6.05,397.4,2.2,3,3.2,97818.2,---,---,296.5
01/03/2018 23:14:18,26.04,6.06,396.7,2,2.6,2.7,97816.2,---,---,296.2
01/03/2018 23:15:18,26.05,6.08,396,2.5,2.9,3.5,97815.4,---,---,296.1
01/03/2018 23:16:18,26.07,6.05,395.7,1.9,2.5,2.8,97813.3,---,---,296.7
01/03/2018 23:18:19,26.06,6.02,396.9,2.2,2.7,2.8,97812.9,---,---,296.7
01/03/2018 23:19:20,26.05,6.03,397.2,2.1,2.5,3.1,97812.3,---,---,296.9
01/03/2018 23:20:20,26.03,6.04,396.8,2,2.3,2.5,97811.2,---,---,296.9
01/03/2018 23:21:20,26.01,6.04,396.3,2.2,2.9,3.2,97808.6,---,---,297
01/03/2018 23:22:21,26.02,6.08,396.3,1.9,2.8,2.8,97805.4,---,---,297.2
01/03/2018 23:23:20,26.02,6.1,395.8,2,2.4,3,97804.8,---,---,297.3
01/03/2018 23:24:21,26.01,6.09,396.3,2,2.5,2.8,97804.2,---,---,297.2
01/03/2018 23:25:21,26,6.07,397,1.8,2.5,2.9,97803.9,---,---,297.5
01/03/2018 23:26:21,26,6.08,396.4,1.7,2.6,2.6,97799.9,---,---,297.7
01/03/2018 23:27:25,26,6.09,396.4,1.8,2.6,2.7,97799.7,---,---,297.6
01/03/2018 23:28:25,26,6.11,398.8,2.4,3.2,3.5,97799.2,---,---,297.9
01/03/2018 23:29:25,26.01,6.1,398,2,2.4,2.7,97795,---,---,298.2
01/03/2018 23:30:27,26.02,6.1,398.1,2,2.4,2.6,97794.1,---,---,298.3
01/03/2018 23:31:27,26.08,6.1,399,2.1,2.9,3.6,97791.3,---,---,298.4
01/03/2018 23:32:28,26.08,6.09,397.7,2.3,3,3,97787.4,---,---,299
01/03/2018 23:33:28,26.07,---,---,---,---,---,---,---,---,---
01/03/2018 23:34:28,26.07,6.09,395.3,1.9,2.7,3.1,97776.3,---,---,299.8
01/03/2018 23:35:27,26.07,6.09,395.4,1.8,2.6,2.8,97774.8,---,---,300.1
01/03/2018 23:36:28,26.08,6.09,395.8,2,2.7,2.8,97772.6,---,---,299.9
01/03/2018 23:37:30,26.08,6.08,395.9,2,2.7,2.9,97772.5,---,---,299.8
01/03/2018 23:38:29,26.16,6.02,396,2,3,3.2,97776.5,---,---,299.3
01/03/2018 23:39:31,26.16,6.03,396,2,3,3.1,97776.6,---,---,299.8
01/03/2018 23:40:31,26.18,6.05,396.1,2.3,2.5,2.7,97776.1,---,---,299.9
01/03/2018 23:41:32,26.17,6.05,396.8,2.5,2.8,3,97773.7,---,---,300
01/03/2018 23:43:34,26.15,6.05,397.2,1.8,2.5,2.7,97773.3,---,---,300
01/03/2018 23:44:34,26.13,6.04,396.7,1.7,2.7,2.8,97772,---,---,300
01/03/2018 23:45:35,26.13,6.08,396.3,1.7,2.3,2.5,97768.3,---,---,300.3
01/03/2018 23:46:35,26.15,6.07,396.8,1.8,2.4,2.5,97765.9,---,---,300.7
01/03/2018 23:47:36,26.15,6.05,397.4,1.7,2.2,2.2,97766.4,---,---,300.3
01/03/2018 23:48:37,26.17,5.99,397.5,1.6,2.5,2.7,97764.7,---,---,300.6
01/03/2018 23:49:37,26.19,6.02,396.8,1.8,2.6,2.8,97771.7,---,---,299.7
01/03/2018 23:50:38,26.2,6.02,396,1.9,2.8,3,97771.2,---,---,299.7
01/03/2018 23:52:40,26.2,6.06,395.5,1.9,2.4,2.8,97773.1,---,---,299.8
01/03/2018 23:53:41,26.2,6.05,395.9,1.8,2.4,2.6,97773.5,---,---,299.9
01/03/2018 23:54:41,26.2,6.04,395.7,1.8,2.7,3.3,97773.8,---,---,299.8
01/03/2018 23:55:42,26.2,6.09,395.8,2.2,3,3.2,97777,---,---,299.5
01/03/2018 23:57:43,26.2,6.1,397.1,1.9,2.4,2.6,97777.8,---,---,300.3
01/03/2018 23:58:43,26.2,6.06,396,2.1,2.6,2.7,97771.2,---,---,300.5
01/04/2018 00:00:44,26.2,6.04,395.2,2.1,2.9,3.2,97764,---,---,301
